id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
1564,1564,9999,,NA,NA,NA,NA,NA,,0.137724284380328,,32.3111361996,76.0718998431,Himachal Pradesh,182.18628336579374,1377.2428438032841,Hydrological Layer,SAC N
1722,1722,1103,,No,Low,Inland,Natural,High altitude lake,Pro Glacial Lake,0.13008792491998,,32.9120720252,76.6712129704,Himachal Pradesh,144.50363193770477,1300.8792491998026,Hydrological Layer,SAC N
1786,1786,1205,,No,High,Inland,Man-made,Aquaculture Pond,Aquaculture Pond,0.104244777570338,,31.9233002848,76.8016046334,Himachal Pradesh,129.2684121464418,1042.4477757033756,Hydrological Layer,SAC N
1848,1848,1103,,No,Low,Inland,Natural,High altitude lake,,0.116035198257492,,32.2194438595,77.6161196816,Himachal Pradesh,130.1411957378123,1160.3519825749217,Hydrological Layer,SAC N
1875,1875,1103,,No,Low,Inland,Natural,High altitude lake,,0.149430243301405,,33.0673345163,76.7640748823,Himachal Pradesh,159.5776361018824,1494.302433014053,Hydrological Layer,SAC N
2000,2000,1206,,NA,NA,NA,NA,NA,,6.763343192664724,,30.5085575,77.5327021778,Himachal Pradesh,8273.394362639554,67633.43192664724,Hydrological Layer,SAC N
1997,1997,1206,,NA,NA,NA,NA,NA,,6.319401563620297,,30.5038148337,77.5748773003,Himachal Pradesh,6559.543220841692,63194.015636202974,Hydrological Layer,SAC N
2028,2028,1205,,NA,NA,Inland,Man-made,Aquaculture Pond,,0.925807159160518,,31.388648457,76.3298392538,Himachal Pradesh,411.19195407233383,9258.071591605185,Hydrological Layer,SAC N
2036,2036,1103,,No,Low,Inland,Natural,High altitude lake,Pro Glacial Lake,129.886213753236,,32.4986470628,77.5463616732,Himachal Pradesh,9593.403679568022,1298862.1375323602,Hydrological Layer,SAC N
1142,1142,9999,,NA,NA,NA,NA,NA,,0.407820066197149,,31.7693736617,77.2917213903,Himachal Pradesh,253.19215170597366,4078.2006619714884,Hydrological Layer,SAC N
1746,1746,1205,,No,High,Inland,Man-made,Aquaculture Pond,Aquaculture Pond,0.365652097146098,,32.0969702585,76.556708719,Himachal Pradesh,338.02321169971356,3656.520971460977,Hydrological Layer,SAC N
1767,1767,1202,Muhal dam,No,Moderate,Inland,Man-made,Tank/Pond,Check Dam,0.10093854603689,,31.9004133651,76.2617266545,Himachal Pradesh,196.77149865038615,1009.3854603689018,Hydrological Layer,SAC N
1847,1847,1103,,No,Low,Inland,Natural,High altitude lake,,0.100332091789459,,32.2188022653,77.623489708,Himachal Pradesh,117.87146141138955,1003.3209178945943,Hydrological Layer,SAC N
1922,1922,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Abandoned Mining Quarry,0.692913738459596,,32.2683137416,75.7220913045,Himachal Pradesh,338.37673380611693,6929.137384595961,Hydrological Layer,SAC N
1977,1977,1105,,NA,NA,Inland,Natural,Waterlogged,,1.015942283606464,,32.0725432843,75.643943262,Himachal Pradesh,512.6787188376464,10159.422836064643,Hydrological Layer,SAC N
1991,1991,1202,,NA,NA,Inland,Man-made,Tank/Pond,,0.4504857097814,,30.4487176761,77.3216963575,Himachal Pradesh,279.0946301152844,4504.857097814002,Hydrological Layer,SAC N
2026,2026,1201,Shah Nahar Barrage,Yes,Low,Inland,Man-made,Reservoir/Barrage,Barrage,301.15936312326016,,31.9573411645,75.9179711597,Himachal Pradesh,14609.728694545587,3011593.6312326016,Hydrological Layer,SAC N
2027,2027,1205,,NA,NA,Inland,Man-made,Aquaculture Pond,,1.196254348369928,,31.3898660362,76.3294559602,Himachal Pradesh,478.2034357319771,11962.543483699283,Hydrological Layer,SAC N
490,490,9999,,NA,NA,NA,NA,NA,,0.429087367744194,,31.1710263655,76.6662762573,Himachal Pradesh,358.497202283102,4290.873677441938,Hydrological Layer,SAC N
109,109,1201,Karcham Reservoir,Yes,Low,Inland,Man-made,Reservoir/Barrage,Reservoir,47.1555258703506,,31.4955646189,78.1964127424,Himachal Pradesh,9746.52305399612,471555.258703506,Hydrological Layer,SAC N
1062,1062,9999,,NA,NA,NA,NA,NA,,0.303819188254402,,30.729835298,77.5683458106,Himachal Pradesh,264.17721716008833,3038.191882544019,Hydrological Layer,SAC N
706,706,9999,,NA,NA,NA,NA,NA,,0.443700888792893,,31.8084015076,76.0015987173,Himachal Pradesh,292.896162245734,4437.008887928931,Hydrological Layer,SAC N
482,482,9999,,NA,NA,NA,NA,NA,,0.040387320515634,,31.289274738,76.4596825839,Himachal Pradesh,87.67027317288402,403.87320515633775,Hydrological Layer,SAC N
