SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
98,MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG,CPCB,5,Uttarakhand,54,Rudraprayag,RUDRAPRAYAG,-,-,-,-,-,-,-,-,30.290028,78.979932,30-01-2021 08:30,,,,,,
99,MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG,CPCB,5,Uttarakhand,54,Rudraprayag,RUDRAPRAYAG,-,-,-,-,-,-,-,-,30.290028,78.979932,27-02-2021 08:30,,,,,,
100,MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG,CPCB,5,Uttarakhand,54,Rudraprayag,RUDRAPRAYAG,-,-,-,-,-,-,-,-,30.290028,78.979932,19-03-2021 08:30,,,,,,
101,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,18-01-2021 08:30,370.0,,,,,
102,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,20-02-2021 08:30,380.0,,,,,
103,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,08-03-2021 08:30,,,,,,
104,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,12-04-2021 08:30,410.0,,,,,
105,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,12-05-2021 08:30,390.0,,,,,
106,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,09-06-2021 08:30,370.0,,,,,
107,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,14-07-2021 08:30,410.0,,,,,
108,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,12-08-2021 08:30,430.0,,,,,
109,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,09-09-2021 08:30,410.0,,,,,
110,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,12-10-2021 08:30,440.0,,,,,
111,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,18-11-2021 08:30,430.0,,,,,
112,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),CPCB,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.387058,79.461622,16-12-2021 08:30,390.0,,,,,
113,NANDOUR RIVER D/S SITARGANJ INDUSTRIAL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Sitarganj,-,-,-,-,-,-,-,-,28.91,79.691,27-01-2021 08:30,,,,,,
114,NANDOUR RIVER D/S SITARGANJ INDUSTRIAL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Sitarganj,-,-,-,-,-,-,-,-,28.91,79.691,25-02-2021 08:30,,,,,,
115,NANDOUR RIVER D/S SITARGANJ INDUSTRIAL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Sitarganj,-,-,-,-,-,-,-,-,28.91,79.691,23-03-2021 08:30,,,,,,
116,RIVER GANGA AT HAR-KI-PAURI GHAT,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.943552,78.166796,06-01-2021 08:30,,,,,,
117,RIVER GANGA AT HAR-KI-PAURI GHAT,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.943552,78.166796,29-01-2021 08:30,,,,,,
118,RIVER GANGA AT HAR-KI-PAURI GHAT,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.943552,78.166796,02-02-2021 08:30,,,,,,
119,RIVER GANGA AT HAR-KI-PAURI GHAT,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.943552,78.166796,25-02-2021 08:30,,,,,,
120,RIVER GANGA AT HAR-KI-PAURI GHAT,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.943552,78.166796,04-03-2021 08:30,,,,,,
121,RIVER GANGA AT HAR-KI-PAURI GHAT,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.943552,78.166796,22-03-2021 08:30,,,,,,
122,RIVER GANGA D/S RISHIKESH,CPCB,5,Uttarakhand,49,Dehradun,Rishikesh,-,-,-,-,-,-,-,-,30.0305,78.245833,12-01-2021 08:30,,,,,,
123,RIVER GANGA D/S RISHIKESH,CPCB,5,Uttarakhand,49,Dehradun,Rishikesh,-,-,-,-,-,-,-,-,30.0305,78.245833,25-01-2021 08:30,,,,,,
124,RIVER GANGA D/S RISHIKESH,CPCB,5,Uttarakhand,49,Dehradun,Rishikesh,-,-,-,-,-,-,-,-,30.0305,78.245833,06-02-2021 08:30,,,,,,
125,RIVER GANGA D/S RISHIKESH,CPCB,5,Uttarakhand,49,Dehradun,Rishikesh,-,-,-,-,-,-,-,-,30.0305,78.245833,09-03-2021 08:30,,,,,,
