Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Goa,GA,South Goa,Sanguem,Tudou,GA14SGO0128,15.22294099,74.22223998,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,4.25790504,42579.05036723814,861.4840022705133,No,No,No,No,,NWIC,484,484,26927.0,30,552,5618,627004,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,861.4840022705133,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Uguem,GA14SGO0129,15.233821780000001,74.18730434999999,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,1.34212818,13421.2817981874,545.6410355796091,No,No,No,No,,NWIC,485,485,26928.0,30,552,5618,627003,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,545.6410355796091,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Uguem,GA14SGO0130,15.22534235,74.18552423,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,1.94260322,19426.0321862197,695.8920103573525,Yes,Yes,Yes,Yes,,NWIC,486,486,26929.0,30,552,5618,627003,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,695.8920103573525,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Uguem,GA14SGO0131,15.22759754,74.17855891,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,3.53139708,35313.97076712922,787.5916849048193,No,Yes,No,Yes,,NWIC,487,487,26930.0,30,552,5618,627003,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,787.5916849048193,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Uguem,GA14SGO0132,15.22332387,74.17333349,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,1.46507015,14650.701498169434,462.11112510048434,Yes,Yes,Yes,Yes,,NWIC,488,488,26931.0,30,552,5618,627003,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,462.11112510048434,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Deussua,GA14SGO0133,15.22231236,73.96103911,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.11086384,11108.638370459297,410.0548372019797,No,No,No,No,,NWIC,489,489,26932.0,30,552,5616,626918,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,410.0548372019797,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Deussua,GA14SGO0134,15.222399840000001,73.96232209,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.13733421,11373.342127456974,425.76734710996766,No,No,No,No,,NWIC,490,490,26933.0,30,552,5616,626918,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,425.76734710996766,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Deussua,GA14SGO0137,15.2209623,73.95949497000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.37312946,13731.294575017058,542.095658951686,No,No,No,No,,NWIC,493,493,26936.0,30,552,5616,626918,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,542.095658951686,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Orlim,GA14SGO0138,15.21651069,73.95651415,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,8.20874982,82087.49818709177,1209.9742973815014,No,No,No,No,,NWIC,494,494,26937.0,30,552,5616,626916,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1209.9742973815014,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Orlim,GA14SGO0139,15.22071597,73.95485369000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,3.38464293,33846.42934915426,1161.7925306679276,No,No,No,No,,NWIC,495,495,26938.0,30,552,5616,626916,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1161.7925306679276,District Water Body Atlas
