Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Water_Level_m
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-03 08:00:00,127.193
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-04 08:00:00,127.086
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-05 08:00:00,126.964
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-06 08:00:00,126.843
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-07 08:00:00,126.705
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-08 08:00:00,126.568
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-09 08:00:00,126.431
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-10 08:00:00,126.263
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-11 08:00:00,126.218
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-12 08:00:00,126.187
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-13 08:00:00,126.157
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-14 08:00:00,126.126
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-15 08:00:00,125.974
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-16 08:00:00,125.821
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-17 08:00:00,125.669
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-18 08:00:00,125.517
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-19 08:00:00,125.379
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-20 08:00:00,125.242
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-21 08:00:00,125.105
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-22 08:00:00,124.938
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-23 08:00:00,124.77
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-24 08:00:00,124.602
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-25 08:00:00,124.465
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-26 08:00:00,124.465
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-27 08:00:00,124.465
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-28 08:00:00,124.465
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-29 08:00:00,124.45
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-04-30 08:00:00,124.45
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-01 08:00:00,124.45
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-02 08:00:00,124.435
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-03 08:00:00,124.435
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-04 08:00:00,124.419
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-05 08:00:00,124.419
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-06 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-07 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-08 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-09 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-10 08:00:00,124.389
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-11 08:00:00,124.389
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-12 08:00:00,124.389
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-13 08:00:00,124.374
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-14 08:00:00,124.374
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-15 08:00:00,124.358
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-16 08:00:00,124.358
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-17 08:00:00,124.358
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-18 08:00:00,124.358
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-19 08:00:00,124.343
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-20 08:00:00,124.343
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-21 08:00:00,124.343
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-22 08:00:00,124.343
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-23 08:00:00,124.328
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-24 08:00:00,124.328
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-25 08:00:00,124.313
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-26 08:00:00,124.313
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-27 08:00:00,124.313
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-28 08:00:00,124.297
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-29 08:00:00,124.358
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-30 08:00:00,124.389
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-05-31 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-01 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-02 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-03 08:00:00,124.48
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-04 08:00:00,124.511
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-05 08:00:00,124.541
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-06 08:00:00,124.572
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-07 08:00:00,124.602
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-08 08:00:00,124.633
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-09 08:00:00,124.663
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-10 08:00:00,124.846
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-11 08:00:00,125.059
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-12 08:00:00,125.151
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-13 08:00:00,125.212
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-14 08:00:00,125.258
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-15 08:00:00,125.349
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-16 08:00:00,125.395
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-17 08:00:00,125.425
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-18 08:00:00,125.44
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-19 08:00:00,125.456
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-20 08:00:00,125.471
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-21 08:00:00,125.471
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-22 08:00:00,125.486
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-23 08:00:00,125.501
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-24 08:00:00,125.501
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-25 08:00:00,125.517
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-26 08:00:00,125.517
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-27 08:00:00,125.517
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-28 08:00:00,125.532
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-29 08:00:00,125.532
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-06-30 08:00:00,125.532
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-01 08:00:00,125.532
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-02 08:00:00,125.532
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-03 08:00:00,125.532
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-04 08:00:00,125.593
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-05 08:00:00,125.684
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-06 08:00:00,125.776
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-07 08:00:00,125.821
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-08 08:00:00,125.882
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-09 08:00:00,125.928
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-10 08:00:00,125.959
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-11 08:00:00,125.974
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-12 08:00:00,125.974
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-13 08:00:00,125.974
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-14 08:00:00,125.974
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-15 08:00:00,125.974
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-16 08:00:00,125.791
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-17 08:00:00,125.456
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-18 08:00:00,125.09
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-19 08:00:00,124.724
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-20 08:00:00,124.404
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-21 08:00:00,124.069
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-22 08:00:00,124.145
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-23 08:00:00,125.014
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-24 08:00:00,126.05
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-25 08:00:00,126.355
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-26 08:00:00,126.507
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-27 08:00:00,126.599
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-28 08:00:00,126.705
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-29 08:00:00,126.827
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-30 08:00:00,126.949
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-07-31 08:00:00,127.117
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-01 08:00:00,127.239
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-02 08:00:00,127.315
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-03 08:00:00,127.422
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-04 08:00:00,127.528
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-05 08:00:00,127.513
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-06 08:00:00,127.391
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-07 08:00:00,127.254
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-08 08:00:00,127.056
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-09 08:00:00,126.797
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-10 08:00:00,126.522
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-11 08:00:00,126.218
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-12 08:00:00,126.035
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-13 08:00:00,126.081
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-14 08:00:00,126.187
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-15 08:00:00,126.202
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-16 08:00:00,126.355
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-17 08:00:00,126.492
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-18 08:00:00,126.705
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-19 08:00:00,126.964
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-20 08:00:00,127.269
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-21 08:00:00,127.452
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-22 08:00:00,127.62
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-23 08:00:00,128.092
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-24 08:00:00,128.656
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-25 08:00:00,128.93
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-26 08:00:00,129.052
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-27 08:00:00,129.205
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-28 08:00:00,129.372
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-29 08:00:00,129.601
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-30 08:00:00,129.845
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-08-31 08:00:00,130.028
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-01 08:00:00,130.15
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-02 08:00:00,130.226
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-03 08:00:00,130.332
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-04 08:00:00,130.47
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-05 08:00:00,130.668
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-06 08:00:00,130.866
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-07 08:00:00,130.912
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-08 08:00:00,130.896
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-09 08:00:00,130.881
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-10 08:00:00,130.927
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-11 08:00:00,130.942
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-12 08:00:00,130.973
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-13 08:00:00,130.957
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-14 08:00:00,130.942
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-15 08:00:00,131.003
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-16 08:00:00,131.079
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-17 08:00:00,131.354
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-18 08:00:00,131.552
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-19 08:00:00,131.704
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-20 08:00:00,131.841
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-21 08:00:00,131.917
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-22 08:00:00,131.963
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-23 08:00:00,132.009
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-24 08:00:00,132.024
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-25 08:00:00,132.055
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-26 08:00:00,132.085
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-27 08:00:00,132.131
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-28 08:00:00,132.039
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-29 08:00:00,131.887
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-09-30 08:00:00,131.735
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-01 08:00:00,131.597
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-02 08:00:00,131.43
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-03 08:00:00,131.262
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-04 08:00:00,131.155
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-05 08:00:00,131.094
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-06 08:00:00,130.927
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-07 08:00:00,130.744
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-08 08:00:00,130.561
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-09 08:00:00,130.363
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-10 08:00:00,130.15
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-11 08:00:00,129.936
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,1991-10-12 08:00:00,129.723
