SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
205,KAYALANA JHEEL JODHPUR RAJASTHAN,CPCB,8,Rajasthan,107,JODHPUR,Jodhpur,-,-,-,-,-,-,-,-,26.292233,72.970039,2021-10-29 08:30:00,381.0,,,,,
206,KAYALANA JHEEL JODHPUR RAJASTHAN,CPCB,8,Rajasthan,107,JODHPUR,Jodhpur,-,-,-,-,-,-,-,-,26.292233,72.970039,2021-12-23 08:30:00,408.0,,,,,
207,KELWARA RESERVIOR N/V KELWARA TEHSIL-KUMBHALGARH DIST- RAJSAMAND (UPSTREAM OF KHARI RIVER),CPCB,8,Rajasthan,112,RAJSAMAND,KUMBHALGARH,-,-,-,-,-,-,-,-,25.120661,73.590819,2021-12-01 08:30:00,,,,,,
208,KELWARA RESERVIOR N/V KELWARA TEHSIL-KUMBHALGARH DIST- RAJSAMAND (UPSTREAM OF KHARI RIVER),CPCB,8,Rajasthan,112,RAJSAMAND,KUMBHALGARH,-,-,-,-,-,-,-,-,25.120661,73.590819,2021-04-02 08:30:00,,,,,,
209,KELWARA RESERVIOR N/V KELWARA TEHSIL-KUMBHALGARH DIST- RAJSAMAND (UPSTREAM OF KHARI RIVER),CPCB,8,Rajasthan,112,RAJSAMAND,KUMBHALGARH,-,-,-,-,-,-,-,-,25.120661,73.590819,2021-04-03 08:30:00,,,,,,
210,KODRA DAM MOUNT ABU RAJASTHAN,CPCB,8,Rajasthan,115,SIROHI,ABU ROAD,-,-,-,-,-,-,-,-,24.499492,72.666469,2021-01-25 08:30:00,,,,,,
211,KODRA DAM MOUNT ABU RAJASTHAN,CPCB,8,Rajasthan,115,SIROHI,ABU ROAD,-,-,-,-,-,-,-,-,24.499492,72.666469,2021-07-03 08:30:00,,,,,,
212,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-01-13 08:30:00,760.0,,,,,
213,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-11-02 08:30:00,550.0,,,,,
214,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-04-03 08:30:00,460.0,,,,,
215,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-08-04 08:30:00,560.0,,,,,
216,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-03-06 08:30:00,820.0,,,,,
217,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-05-07 08:30:00,850.0,,,,,
