SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
72,Kharkhana,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.15805556,92.21083333,2024-02-12 08:00:00,1.9,,,
73,Kharkhana,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.15805556,92.21083333,2025-01-01 08:00:00,1.3,,,
74,Kharkhana,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.15805556,92.21083333,2025-01-02 08:00:00,0.9,,,
75,Kharkhana,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.15805556,92.21083333,2025-01-03 08:00:00,0.6,,,
76,Ranikor,CWC,17,Meghalaya,658,South West Khasi Hills,Ranikor,-,-,kynshi,Barak and Others,kynshi,-,-,kynshi,25.21916667,91.24527778,2021-12-13 08:00:00,0.8,,,
77,Shella,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umiew,Barak and Others,-,-,-,umiew,25.17972222,91.63527778,2023-03-10 08:00:00,1.6,,,
78,Shella,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umiew,Barak and Others,-,-,-,umiew,25.17972222,91.63527778,2023-01-11 08:00:00,0.8,,,
79,Shella,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umiew,Barak and Others,-,-,-,umiew,25.17972222,91.63527778,2024-01-02 08:00:00,0.9,,,
80,Shella,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umiew,Barak and Others,-,-,-,umiew,25.17972222,91.63527778,2024-01-03 08:00:00,0.7,,,
81,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2021-12-13 08:00:00,0.8,,,
82,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2023-03-10 08:00:00,0.8,,,
83,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2023-01-11 08:00:00,1.1,,,
84,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-02-01 08:00:00,1.6,,,
85,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-01-02 08:00:00,0.4,,,
