Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_name,Waterbody_Category_Code,waterbody_nature,Ownership,waterbody_use,waterbody_use_type,reason_not_in_use,waterbody_encroached,Rural_Urban,Water_Spread_Area,Storage_Capacity,construction_year,renovation_year,data_collection_method,waterbody_under_govt_scheme,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,Dataset_Name
Phase 2,Punjab,Amritsar,Baba Bakala,Dhianpur,PB01AMT0042,31.55814052,75.2357615,Indus (Up to border),Satluj Lower,Patti,Lakes/Pond,1.49328275,14932.827480750371,464.9538808392957,,NWIC,680,680,2207.0,03,027,0258,37805,01,01,SUL,SUL,WS01SUL015,,01,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Baba Bakala,Dhianpur,PB01AMT0043,31.55956697,75.22880529000001,Indus (Up to border),Satluj Lower,Patti,Lakes/Pond,2.10669041,21066.904092040528,548.6744339869617,,NWIC,681,681,2208.0,03,027,0258,37805,01,01,SUL,SUL,WS01SUL015,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Baba Bakala,Lohgarh,PB01AMT0044,31.56482482,75.20381121,Indus (Up to border),Satluj Lower,Patti,Lakes/Pond,1.1849821,11849.8210425317,428.8032453945879,,NWIC,682,682,2209.0,03,027,0258,37722,01,01,SUL,SUL,WS01SUL015,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Amritsar- II,Varpal,PB01AMT0045,31.55098985,74.92260319,Indus (Up to border),Ravi,Panjwar Drain,Lakes/Pond,2.44047314,24404.73139212656,661.8132669495401,,NWIC,683,683,2210.0,03,027,0257,37580,01,01,RAV,RAV,WS01RAV019,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Amritsar- II,Attari,PB01AMT0046,31.59951064,74.60155245,Indus (Up to border),Ravi,Panjwar Drain,Lakes/Pond,1.95665666,19566.56662660103,545.5719647413023,,NWIC,684,684,2211.0,03,027,0257,37654,01,01,RAV,RAV,WS01RAV019,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Baba Bakala,Gaggar Bhana,PB01AMT0048,31.60903057,75.27833139,Indus (Up to border),Beas,Beas,Lakes/Pond,1.35495327,13549.532651102649,481.5096414782816,,NWIC,686,686,2213.0,03,027,0258,37821,01,01,BEA,BEA,WS01BEA030,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Baba Bakala,Rajpura,PB01AMT0049,31.60896758,75.32694801,Indus (Up to border),Beas,Beas,Lakes/Pond,2.71175529,27117.55285098273,973.5751893627612,,NWIC,687,687,2214.0,03,027,0258,37839,01,01,BEA,BEA,WS01BEA025,,01,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Baba Bakala,Lola,PB01AMT0050,31.62894844,75.07430724,Indus (Up to border),Ravi,Kasur,Lakes/Pond,1.04424504,10442.45036344171,392.0524962224116,,NWIC,688,688,2215.0,03,027,0258,37737,01,01,RAV,RAV,WS01RAV018,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Amritsar -I,Rasulpur Kalan,PB01AMT0051,31.6370275,75.05000815999999,Indus (Up to border),Ravi,Kasur,Lakes/Pond,1.19825502,11982.550171227149,409.466538919404,,NWIC,689,689,2216.0,03,027,0256,37525,01,01,RAV,RAV,WS01RAV018,,01,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Amritsar -I,Amritsar,PB01AMT0052,31.63023993,74.95058765,Indus (Up to border),Ravi,Panjwar Drain,Lakes/Pond,1.85131464,18513.146393784504,567.6865837994246,,NWIC,690,690,2217.0,03,027,0256,0,01,01,RAV,RAV,WS01RAV019,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Ajnala,Bachiwind,PB01AMT0053,31.66475582,74.57362638,Indus (Up to border),Ravi,Sakki,Lakes/Pond,2.64819061,26481.90612064121,654.9076461668145,,NWIC,691,691,2218.0,03,027,0255,37206,01,01,RAV,RAV,WS01RAV017,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Baba Bakala,Kohala,PB01AMT0054,31.66509759,75.09777631,Indus (Up to border),Ravi,Kasur,Lakes/Pond,1.20189537,12018.953733536666,426.9468482392388,,NWIC,692,692,2219.0,03,027,0258,37739,01,01,RAV,RAV,WS01RAV018,,01,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Amritsar- II,Bal Khurd,PB01AMT0055,31.69901224,74.87635532,Indus (Up to border),Ravi,Panjwar Drain,Lakes/Pond,1.50666755,15066.6754980993,547.993476837483,,NWIC,693,693,2220.0,03,027,0257,37617,01,01,RAV,RAV,WS01RAV019,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Ajnala,Jajja,PB01AMT0056,31.7434447,74.68617195,Indus (Up to border),Ravi,Sakki,Lakes/Pond,2.22306667,22230.66670492792,590.5080000164628,,NWIC,694,694,2221.0,03,027,0255,37290,01,01,RAV,RAV,WS01RAV017,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Amritsar -I,Sohian Kalan,PB01AMT0057,31.75145614,74.88231287,Indus (Up to border),Ravi,Panjwar Drain,Lakes/Pond,1.28304487,12830.448702715978,424.6376016309658,,NWIC,695,695,2222.0,03,027,0256,37486,01,01,RAV,RAV,WS01RAV019,,01,,,,,,,,,,,,,,,Yes,No,No,No,Yes,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Amritsar -I,Galowali,PB01AMT0058,31.77439482,74.94113344,Indus (Up to border),Ravi,Panjwar Drain,Lakes/Pond,1.70749641,17074.96405100416,504.04818896071913,,NWIC,696,696,2223.0,03,027,0256,37434,01,01,RAV,RAV,WS01RAV019,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Amritsar,Ajnala,Gaggo Mahal,PB01AMT0059,31.90591697,74.80704454,Indus (Up to border),Ravi,Sakki,Lakes/Pond,1.65854952,16585.495167793466,513.9937481226859,,NWIC,697,697,2224.0,03,027,0255,37272,01,01,RAV,RAV,WS01RAV017,,01,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Jhanda Kalan,PB01MNS0159,29.63686368,75.22163676,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.67400677,16740.067714440294,556.145752798137,,NWIC,698,698,2225.0,03,037,0247,35951,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Ahlupur,PB01MNS0160,29.67144781,75.31473469000001,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.60019394,16001.939392639912,491.2937959213627,,NWIC,699,699,2226.0,03,037,0247,35959,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Sardulgarh,PB01MNS0161,29.711440250000003,75.24931795,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.22250426,12225.042577695303,429.7184790113063,,NWIC,700,700,2227.0,03,037,0247,0,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Makhewala,PB01MNS0162,29.78331804,75.35234099,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.47553197,24755.319671950623,714.348772920224,,NWIC,701,701,2228.0,03,037,0247,35977,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Danewala,PB01MNS0163,29.81350169,75.39692192,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.60305111,26030.51111472953,630.3568430086509,,NWIC,702,702,2229.0,03,037,0247,35982,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Nandgarh,PB01MNS0164,29.80341267,75.41480166,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.36470001,23647.000126652925,566.2833367311159,,NWIC,703,703,2230.0,03,037,0247,35983,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Boha,PB01MNS0165,29.83469763,75.52872271,Indus (Up to border),Ghaghar and others,Bareta Drain,Lakes/Pond,2.0644082,20644.082021999096,541.7802691924308,,NWIC,704,704,2231.0,03,037,0248,36020,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Mal Singhwala,PB01MNS0166,29.87237093,75.49763872000001,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.39538781,13953.87812651708,445.96925390973286,,NWIC,705,705,2232.0,03,037,0248,36029,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Tahlian,PB01MNS0167,29.869740810000003,75.45363852999999,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.13239638,21323.963786534845,557.9688161437424,,NWIC,706,706,2233.0,03,037,0248,36027,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Jaurkian,PB01MNS0168,29.84907615,75.21043387,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.73970228,17397.02280192278,504.13256729449006,,NWIC,707,707,2234.0,03,037,0247,35927,01,01,GHO,GHO,WS01GHO030,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Sardulgarh,Bishanpura Urf Jherianwali,PB01MNS0169,29.87134833,75.25988192999999,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.37477894,13747.789387304209,444.92687101566577,,NWIC,708,708,2235.0,03,037,0247,35925,01,01,GHO,GHO,WS01GHO030,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Saharna,PB01MNS0170,29.89663362,75.42800133,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.49927652,24992.765204121395,615.0988634857764,,NWIC,709,709,2236.0,03,037,0249,36099,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Bareh,PB01MNS0171,29.90519125,75.45890595,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.0674934,20674.93402546544,571.219562817934,,NWIC,710,710,2237.0,03,037,0248,36050,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Kishangarh Urf Sedha Singhewala,PB01MNS0172,29.90523547,75.742601,Indus (Up to border),Ghaghar and others,Bareta Drain,Lakes/Pond,1.07219092,10721.909189381044,398.26520809390007,,NWIC,711,711,2238.0,03,037,0248,36040,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Bahadarpur,PB01MNS0173,29.88454819,75.70076291,Indus (Up to border),Ghaghar and others,Bareta Drain,Lakes/Pond,5.19557492,51955.74915980367,861.4074984552524,,NWIC,712,712,2239.0,03,037,0248,36041,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Sirsiwala,PB01MNS0174,29.88656707,75.64552091,Indus (Up to border),Ghaghar and others,Bareta Drain,Lakes/Pond,5.13262748,51326.27475380286,868.7471390035635,,NWIC,713,713,2240.0,03,037,0248,36043,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Ahemadpur,PB01MNS0175,29.93220475,75.51810099000001,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.33440032,13344.003171150169,427.33046309401976,,NWIC,714,714,2241.0,03,037,0248,36052,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Nangal Kalan,PB01MNS0176,29.9227398,75.40028679,Indus (Up to border),Ghaghar and others,Dhuri Drain,Lakes/Pond,2.93056121,29305.612126424458,656.5536741147259,,NWIC,715,715,2242.0,03,037,0249,36097,01,01,GHO,GHO,WS01GHO028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Dullowala,PB01MNS0177,29.92624902,75.36343614,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.74944269,17494.42691824446,523.9585459038769,,NWIC,716,716,2243.0,03,037,0249,36103,01,01,GHO,GHO,WS01GHO030,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Jitgarh Urf Biroke Khurd,PB01MNS0178,29.972888,75.55028923,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.08653011,20865.30111679399,591.4367556715418,,NWIC,717,717,2244.0,03,037,0248,36068,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Biroke Kalan,PB01MNS0179,29.99589391,75.59634188,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,5.79688603,57968.86028165483,1174.4684990068658,,NWIC,718,718,2245.0,03,037,0248,36067,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Budhlada,Borawal,PB01MNS0180,29.99944947,75.54120922,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.79234285,17923.428455200697,512.6646915057075,,NWIC,719,719,2246.0,03,037,0248,36069,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Mansa,PB01MNS0181,29.9926973,75.39117739,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,3.70430869,37043.086896959496,774.6845833880859,,NWIC,720,720,2247.0,03,037,0249,0,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Mussa,PB01MNS0182,29.98832063,75.29999756,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,2.26518235,22651.823487903137,629.5523485905355,,NWIC,721,721,2248.0,03,037,0249,36117,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Kalho,PB01MNS0183,30.02910468,75.27216883,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,1.16420491,11642.049130698835,416.63229161468416,,NWIC,722,722,2249.0,03,037,0249,36124,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Kotli Kalan,PB01MNS0184,30.03848345,75.28923943,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,1.1645407,11645.407010576231,460.5838065031206,,NWIC,723,723,2250.0,03,037,0249,36125,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Tamkot,PB01MNS0185,30.06753262,75.40501525,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,1.38469233,13846.923259043377,487.0481412960327,,NWIC,724,724,2251.0,03,037,0249,36130,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Bhaini Bagha,PB01MNS0186,30.05916383,75.36385889,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,1.13155474,11315.54744125156,438.995279738733,,NWIC,725,725,2252.0,03,037,0249,36127,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Burj Hari,PB01MNS0187,30.08339425,75.3804174,Indus (Up to border),Satluj Lower,,Lakes/Pond,2.52380651,25238.065069131106,740.6395467067775,,NWIC,726,726,2253.0,03,037,0249,36152,01,01,SUL,SUL,WS01SUL043,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Matti,PB01MNS0188,30.11694445,75.52151715000001,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,1.50621973,15062.1973013186,456.0235767130969,,NWIC,727,727,2254.0,03,037,0249,36141,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Khiwa Kalan,PB01MNS0189,30.10473944,75.56907455,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,1.48017713,14801.771313128167,476.2480438692651,,NWIC,728,728,2255.0,03,037,0249,36135,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Heron Kalan,PB01MNS0190,30.11988084,75.62550857000001,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,2.02559772,20255.977165665878,528.5331064393965,,NWIC,729,729,2256.0,03,037,0249,36137,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Khiwadialuwala,PB01MNS0191,30.13710626,75.56114221,Indus (Up to border),Satluj Lower,Bahadursinghwala Drain,Lakes/Pond,3.01546267,30154.626687959677,732.7714829342908,,NWIC,730,730,2257.0,03,037,0249,36139,01,01,SUL,SUL,WS01SUL047,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Mansa,Mansa,Burj Jhabran,PB01MNS0192,30.14259034,75.38377035,Indus (Up to border),Satluj Lower,,Lakes/Pond,1.18615795,11861.579496214135,425.1770021125456,,NWIC,731,731,2258.0,03,037,0249,36158,01,01,SUL,SUL,WS01SUL043,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Garhshankar,Nainwan,PB01HSP0019,31.2497146,76.29182791,Indus (Up to border),Satluj Lower,Soan,Lakes/Pond,2.34392333,23439.23329478003,560.7085573943525,,NWIC,732,732,2259.0,03,033,0217,32023,01,01,SUL,SUL,WS01SUL002,,01,,,,,,,,,,,,,,,No,Yes,No,Yes,Yes,Yes,No,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Garhshankar,Posi,PB01HSP0025,31.27226415,76.05076035,Indus (Up to border),Satluj Lower,East,Lakes/Pond,1.5249247,15249.24695868612,462.4369510883324,,NWIC,738,738,2265.0,03,033,0217,31933,01,01,SUL,SUL,WS01SUL010,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Garhshankar,Buggran,PB01HSP0026,31.29057403,76.01459506,Indus (Up to border),Satluj Lower,East,Lakes/Pond,2.47138816,24713.88156536153,593.0826944082701,,NWIC,739,739,2266.0,03,033,0217,31903,01,01,SUL,SUL,WS01SUL010,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Garhshankar,Mehandwani,PB01HSP0027,31.295101180000003,76.21845882000001,Indus (Up to border),Satluj Lower,East,Lakes/Pond,1.988579,19885.79001622537,523.8001653204922,,NWIC,740,740,2267.0,03,033,0217,32011,01,01,SUL,SUL,WS01SUL010,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Garhshankar,Kukowal,PB01HSP0028,31.29337536,76.26205556000001,Indus (Up to border),Satluj Lower,Soan,Lakes/Pond,1.09341587,10934.158715613772,399.82126109466657,,NWIC,741,741,2268.0,03,033,0217,32013,01,01,SUL,SUL,WS01SUL002,,01,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Garhshankar,Majari,PB01HSP0029,31.29557929,76.26923972,Indus (Up to border),Satluj Lower,Soan,Lakes/Pond,1.40759695,14075.969488003062,434.5841884041811,,NWIC,742,742,2269.0,03,033,0217,32014,01,01,SUL,SUL,WS01SUL002,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Garhshankar,Muggowal,PB01HSP0030,31.35016779,76.08538842,Indus (Up to border),Satluj Lower,East,Lakes/Pond,1.61777826,16177.782552199658,466.1510424235347,,NWIC,743,743,2270.0,03,033,0217,31914,01,01,SUL,SUL,WS01SUL010,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Hoshiarpur,Rajpur Bhaian,PB01HSP0031,31.40261019,75.88731913,Indus (Up to border),Satluj Lower,East,Lakes/Pond,1.42479034,14247.903393685876,455.05572399649327,,NWIC,744,744,2271.0,03,033,0216,31748,01,01,SUL,SUL,WS01SUL011,,01,,,,,,,,,,,,,,,No,No,Yes,No,Yes,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Hoshiarpur,Dalewal,PB01HSP0032,31.52591942,76.04514272,Indus (Up to border),Satluj Lower,East,Lakes/Pond,1.80768735,18076.87354200755,517.4517109111874,,NWIC,745,745,2272.0,03,033,0216,31482,01,01,SUL,SUL,WS01SUL011,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Hoshiarpur,Kharkan,PB01HSP0033,31.50791075,76.05572032,Indus (Up to border),Satluj Lower,East,Lakes/Pond,1.6937195,16937.19498008266,497.6887344141647,,NWIC,746,746,2273.0,03,033,0216,31484,01,01,SUL,SUL,WS01SUL011,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Dasua,Lamin,PB01HSP0034,31.88751018,75.64693586,Indus (Up to border),Beas,Kahnuwan Swamp Drain,Lakes/Pond,1.73085006,17308.500646830835,525.168607482402,,NWIC,747,747,2274.0,03,033,0214,30998,01,01,BEA,BEA,WS01BEA024,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Mukerian,Repur,PB01HSP0035,31.94494119,75.79553445,Indus (Up to border),Beas,Beas,Lakes/Pond,1.61817094,16181.709427069543,494.3560450872325,,NWIC,748,748,2275.0,03,033,0215,31273,01,01,BEA,BEA,WS01BEA023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Mukerian,Pawar,PB01HSP0036,31.96690382,75.61469547,Indus (Up to border),Beas,Kahnuwan Swamp Drain,Lakes/Pond,1.81782466,18178.246564850764,505.4616800125033,,NWIC,749,749,2276.0,03,033,0215,31136,01,01,BEA,BEA,WS01BEA024,,01,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,District Water Body Atlas
Phase 2,Punjab,Ludhiana,Jagraon,Kamalpura,PB01LDH0181,30.71123768,75.52882228,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,1.24233226,12423.322628073109,503.5666271434675,,NWIC,750,750,3843.0,03,036,0230,33763,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Hoshiarpur,Nara,PB01HSP0009,31.55254315,76.04543344,Indus (Up to border),Satluj Lower,East,Reservoir,23.29976703,232997.6703385845,6495.561607021098,,NWIC,751,751,3844.0,03,033,0216,31480,01,01,SUL,SUL,WS01SUL011,Nara,02,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Hoshiarpur,Hoshiarpur,Sleran,PB01HSP0010,31.60454642,75.99348793,Indus (Up to border),Satluj Lower,East,Reservoir,36.96339358,369633.935813932,8114.788384187297,,NWIC,752,752,3845.0,03,033,0216,31473,01,01,SUL,SUL,WS01SUL011,Saleran,02,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Moonak,Andana,PB01SNR0001,29.80766978,76.03590353999999,Indus (Up to border),Ghaghar and others,Choe,Lakes/Pond,1.50717783,15071.778329899498,576.2690399920116,Andana,NWIC,753,753,58234.0,03,043,0274,039954,01,01,GHO,GHO,WS01GHO016,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
