SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,RL_MSL,Data Acquisition Time,Groundwater Level Telemetry 6 Hourly (meter)
705,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-03-2026 00:00,-14.068
706,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-03-2026 06:00,-13.92
707,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-03-2026 12:00,-14.119
708,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-03-2026 18:00,-14.269
709,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,22-03-2026 00:00,-14.07
710,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,22-03-2026 06:00,-13.915
711,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,22-03-2026 12:00,-14.155
712,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,22-03-2026 18:00,-14.354
713,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,23-03-2026 00:00,-14.117
714,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,23-03-2026 06:00,-13.964
715,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,23-03-2026 12:00,-14.177
716,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,23-03-2026 18:00,-14.357
717,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,24-03-2026 00:00,-14.222
718,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,24-03-2026 06:00,-14.01
719,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,24-03-2026 12:00,-14.266
720,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,24-03-2026 18:00,-14.427
721,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,25-03-2026 00:00,-14.271
722,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,25-03-2026 06:00,-14.034
723,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,25-03-2026 12:00,-14.322
724,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,25-03-2026 18:00,-14.545
725,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,26-03-2026 00:00,-14.345
726,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,26-03-2026 06:00,-14.155
727,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,26-03-2026 12:00,-14.504
728,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,26-03-2026 18:00,-14.644
729,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,27-03-2026 00:00,-14.434
730,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,27-03-2026 06:00,-14.282
731,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,27-03-2026 12:00,-14.616
732,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,27-03-2026 18:00,-14.685
733,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,28-03-2026 00:00,-14.492
734,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,28-03-2026 06:00,-14.302
735,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,28-03-2026 12:00,-14.642
736,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,28-03-2026 18:00,-14.742
737,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,29-03-2026 00:00,-14.599
738,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,29-03-2026 06:00,-14.351
739,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,29-03-2026 12:00,-14.771
740,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,29-03-2026 18:00,-14.908
741,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,30-03-2026 00:00,-14.668
742,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,30-03-2026 06:00,-14.43
743,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,30-03-2026 12:00,-14.707
744,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,30-03-2026 18:00,-14.851
745,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,31-03-2026 00:00,-14.675
746,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,31-03-2026 06:00,-14.47
747,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,31-03-2026 12:00,-14.806
748,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,31-03-2026 18:00,-14.958
749,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-04-2026 00:00,-14.798
750,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-04-2026 06:00,-14.649
751,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-04-2026 12:00,-14.879
752,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-04-2026 18:00,-15.015
753,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-04-2026 00:00,-14.909
754,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-04-2026 06:00,-14.749
755,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-04-2026 12:00,-15.002
756,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-04-2026 18:00,-15.104
757,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-04-2026 00:00,-14.996
758,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-04-2026 06:00,-14.772
759,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-04-2026 12:00,-15.053
760,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-04-2026 18:00,-15.195
761,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,04-04-2026 00:00,-15.016
762,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,04-04-2026 06:00,-14.815
763,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,04-04-2026 12:00,-15.104
764,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,04-04-2026 18:00,-15.308
765,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,05-04-2026 00:00,-15.128
766,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,05-04-2026 06:00,-14.957
767,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,05-04-2026 12:00,-15.182
768,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,05-04-2026 18:00,-15.402
769,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,06-04-2026 00:00,-15.241
770,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,06-04-2026 06:00,-15.097
771,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,06-04-2026 12:00,-15.377
772,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,06-04-2026 18:00,-15.478
773,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-04-2026 00:00,-15.262
774,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-04-2026 06:00,-15.071
775,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-04-2026 12:00,-15.325
776,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-04-2026 18:00,-15.439
777,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-04-2026 00:00,-15.217
778,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-04-2026 06:00,-15.057
779,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-04-2026 12:00,-15.254
780,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-04-2026 18:00,-15.415
781,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,09-04-2026 00:00,-15.212
782,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,09-04-2026 06:00,-15.029
783,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,09-04-2026 12:00,-15.355
784,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,09-04-2026 18:00,-15.43
785,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,10-04-2026 00:00,-15.265
786,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,10-04-2026 06:00,-15.09
787,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,10-04-2026 12:00,-15.413
788,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,10-04-2026 18:00,-15.54
789,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-04-2026 00:00,-15.434
790,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-04-2026 06:00,-15.207
791,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-04-2026 12:00,-15.501
792,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-04-2026 18:00,-15.702
793,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-04-2026 00:00,-15.481
794,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-04-2026 06:00,-15.242
795,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-04-2026 12:00,-15.524
796,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-04-2026 18:00,-15.698
797,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-04-2026 00:00,-15.507
798,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-04-2026 06:00,-15.333
799,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-04-2026 12:00,-15.571
800,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-04-2026 18:00,-15.763
801,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-04-2026 00:00,-15.56
802,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-04-2026 06:00,-15.374
803,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-04-2026 12:00,-15.724
804,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-04-2026 18:00,-15.894
805,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-04-2026 00:00,-15.711
806,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-04-2026 06:00,-15.427
807,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-04-2026 12:00,-15.593
808,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-04-2026 18:00,-15.763
809,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-04-2026 00:00,-15.603
810,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-04-2026 06:00,-15.439
811,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-04-2026 12:00,-15.593
812,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-04-2026 18:00,-15.832
813,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-04-2026 00:00,-15.689
814,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-04-2026 06:00,-15.474
815,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-04-2026 12:00,-15.639
816,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-04-2026 18:00,-15.889
817,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-04-2026 00:00,-15.725
818,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-04-2026 06:00,-15.529
819,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-04-2026 12:00,-15.783
820,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-04-2026 18:00,-15.9
821,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-04-2026 00:00,-15.728
822,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-04-2026 06:00,-15.536
823,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-04-2026 12:00,-15.892
824,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-04-2026 18:00,-16.101
825,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-04-2026 00:00,-15.889
826,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-04-2026 06:00,-15.768
827,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-04-2026 12:00,-15.89
828,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-04-2026 18:00,-16.089
829,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-04-2026 00:00,-15.876
830,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-04-2026 06:00,-15.774
831,Pillayarkuppam Villiyanur,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Villiyanur,PILLAIYARKUPPAM(K.W),-,-,-,-,-,-,11.95790000,79.70471111,,01-01-2026 00:00,-9.735
832,Pillayarkuppam Villiyanur,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Villiyanur,PILLAIYARKUPPAM(K.W),-,-,-,-,-,-,11.95790000,79.70471111,,01-01-2026 06:00,-9.232
833,Pillayarkuppam Villiyanur,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Villiyanur,PILLAIYARKUPPAM(K.W),-,-,-,-,-,-,11.95790000,79.70471111,,01-01-2026 12:00,-9.92
834,Pillayarkuppam Villiyanur,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Villiyanur,PILLAIYARKUPPAM(K.W),-,-,-,-,-,-,11.95790000,79.70471111,,01-01-2026 18:00,-10.024
835,Pillayarkuppam Villiyanur,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Villiyanur,PILLAIYARKUPPAM(K.W),-,-,-,-,-,-,11.95790000,79.70471111,,02-01-2026 00:00,-9.008
836,Pillayarkuppam Villiyanur,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Villiyanur,PILLAIYARKUPPAM(K.W),-,-,-,-,-,-,11.95790000,79.70471111,,02-01-2026 06:00,-9.107
